Component 1	Component 2	Topic ID	Author	URL	Title	Share Count
0.00216890817508	-0.00113251827827	Foreign policy	Saleem Jubouri	http://www.nytimes.com/2016/03/28/opinion/international/keep-the-militias-out-of-mosul.html	Keep the Militias Out of Mosul	487
-0.00175757151068	-0.000674573888602	Domestic politics	Nate Cohn	http://www.nytimes.com/2016/03/27/upshot/trumps-secret-weapon-blue-state-voters.html	Donald Trump’s Secret Weapon: Blue-State Voters	499
0.00102161412639	-0.00153210012156	Health care	Craig Fox	http://www.nytimes.com/2016/03/27/opinion/sunday/how-to-stop-overprescribing-antibiotics.html	How to Stop Overprescribing Antibiotics	922
-0.000434211795783	-0.000813976910338	Government	James Traub	http://www.nytimes.com/2016/03/27/opinion/sunday/call-it-what-it-is-a-rabble.html	Call It What It Is: A Rabble	728
0.00101896556862	0.000739369341409	Economy	Teresa Tritch	http://www.nytimes.com/2016/03/26/opinion/andy-groves-warning-to-silicon-valley.html	Andy Grove’s Warning to Silicon Valley	1278
-0.00245138055255	-0.000790085727907	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/03/26/opinion/holding-on-to-new-voters-in-november.html	Holding On to New Voters in November	90
0.00101442769618	0.00203951645765	Police and crime	The Editorial Board	http://www.nytimes.com/2016/03/25/opinion/human-trafficking-on-trial-in-thailand.html	Human Trafficking on Trial in Thailand	112
0.00313398392201	0.00138649221001	Police and crime	The Editorial Board	http://www.nytimes.com/2016/03/25/opinion/accountability-at-last-for-bosnias-agony.html	Accountability, at Last, for Bosnia’s Agony	222
0.000194662350085	-0.000461768479402	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/24/opinion/hillary-clinton-and-other-candidates-on-counterterrorism.html	Hillary Clinton and Other Candidates on Counterterrorism	500
-0.00247220390769	-0.000536651022856	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/03/24/opinion/the-senate-defers-to-the-nra.html	The Senate Defers to the N.R.A.	6336
-0.00307522823049	0.000756798657561	Banks and finance	Nicholas Kristof	http://www.nytimes.com/2016/03/24/opinion/terrorists-bathtubs-and-snakes.html	Overreacting to Terrorism?	1836
-0.00072190010939	-0.000171852290496	Elections	Ross Douthat	http://www.nytimes.com/2016/03/24/opinion/campaign-stops/trumpism-after-trump.html	Trumpism After Trump	305
0.00153369774223	-0.0011518586824	Government	GastóN Chillier	http://www.nytimes.com/2016/03/24/opinion/what-obama-should-know-about-macris-argentina.html	What Obama Should Know About Macri’s Argentina	2959
0.00250751041413	0.000402391852445	Foreign policy	Tom Joehnk	http://www.nytimes.com/2016/03/23/opinion/how-america-can-put-thailand-back-on-track.html	How America Can Put Thailand Back on Track	870
-0.00174298970232	0.000590515297515	Health care	Patricia Daly	http://www.nytimes.com/2016/03/23/opinion/us-should-follow-canadas-lead-on-heroin-treatment.html	U.S. Should Follow Canada’s Lead on Heroin Treatment	559
-0.00480971898855	0.00672128531479	Courts and law	Elizabeth Deutsch	http://www.nytimes.com/2016/03/23/opinion/no-contraception-no-equality.html	No Contraception? No Equality	1210
0.00240971630429	-0.0025793082892	Domestic politics	Thomas Edsall	http://www.nytimes.com/2016/03/23/opinion/campaign-stops/the-republican-crackup.html	The Republican Crackup	511
-0.000175540994288	-0.000545002426534	Elections	Jorge CastañEda	http://www.nytimes.com/2016/03/23/opinion/the-death-of-the-latin-american-left.html	The Death of the Latin American Left	1256
0.00057199765058	0.00139656071065	Foreign policy	Uki GoñI	http://www.nytimes.com/2016/03/23/opinion/the-long-shadow-of-argentinas-dictatorship.html	The Long Shadow of Argentina’s Dictatorship	390
-0.00128581031742	-0.00164892641076	Domestic politics	Emma Roller	http://www.nytimes.com/2016/03/22/opinion/campaign-stops/live-free-or-trump.html	Live Free or Trump	2163
0.00382052183815	9.56269897932e-05	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/22/opinion/the-kurds-push-for-self-rule-in-syria.html	The Kurds’ Push for Self-Rule in Syria	324
-0.00166875909576	0.00113640941977	Courts and law	Aatish Taseer	http://www.nytimes.com/2016/03/21/opinion/dreaming-of-gay-rights-in-delhi.html	Dreaming of Gay Rights in Delhi	505
-0.00313819350224	0.00405866759258	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/21/opinion/religion-and-birth-control-at-the-supreme-court.html	Religion and Birth Control at the Supreme Court	1078
-0.0042251475403	-0.00527815971117	Banks and finance	The Editorial Board	http://www.nytimes.com/2016/03/21/opinion/chinese-problems-on-americas-shores.html	Chinese Problems on America’s Shores	53
-0.00171349343217	0.00136660143453	Domestic politics	Mark Schmitt	http://www.nytimes.com/2016/03/21/opinion/campaign-stops/will-a-liberal-supreme-court-limit-money-in-politics.html	Will a Liberal Supreme Court Limit Money in Politics?	116
0.00163239737787	-0.0025123975127	Economy	Mark Rank	http://www.nytimes.com/2016/03/20/opinion/sunday/calculate-your-economic-risk.html	Calculate Your Economic Risk	415
-0.0014643633747	0.000461510218652	Courts and law	Ian Millhiser	http://www.nytimes.com/2016/03/20/opinion/sunday/what-do-you-need-to-do-to-be-a-supreme-court-justice.html	What Do You Need to Do to Be a Supreme Court Justice?	414
0.00129694703513	0.000186261916956	Foreign policy	Anthony Banbury	http://www.nytimes.com/2016/03/20/opinion/sunday/i-love-the-un-but-it-is-failing.html	I Love the U.N., but It Is Failing	12563
-0.000491335807228	0.00187442090186	New York	The Editorial Board	http://www.nytimes.com/2016/03/19/opinion/inching-toward-safer-homeless-shelters.html	Inching Toward Safer Homeless Shelters	173
-0.00321337494181	0.00219996849347	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/18/opinion/polands-constitutional-crisis.html	Poland’s Constitutional Crisis	719
0.000625415116115	0.00270048218194	Police and crime	The Editorial Board	http://www.nytimes.com/2016/03/18/opinion/voters-tell-prosecutors-black-lives-matter.html	 Voters Tell Prosecutors, Black Lives Matter	604
-0.0011870230757	0.000297146943266	Courts and law	Gregory Craig	http://www.nytimes.com/2016/03/18/opinion/the-risk-of-playing-politics-with-the-supreme-court.html	The Risk of Playing Politics With the Supreme Court	728
0.00268712727019	0.000337349756509	Foreign policy	Jonathan Stevenson	http://www.nytimes.com/2016/03/18/opinion/the-dangerous-allure-of-a-syrian-partition.html	The Dangerous Allure of a Syrian Partition	46
0.0004751650609	-0.000932873907461	Foreign policy	Anatol Lieven	http://www.nytimes.com/2016/03/18/opinion/dont-fear-the-russians.html	Don’t Fear the Russians	419
-0.00184429526347	0.000587023704263	Health care	The Editorial Board	http://www.nytimes.com/2016/03/17/opinion/a-strong-response-to-the-opioid-scourge.html	A Strong Response to the Opioid Scourge	272
0.000897877986501	-0.00102820768442	Government	Jacob Hacker	http://www.nytimes.com/2016/03/17/opinion/campaign-stops/clintons-bold-vision-hidden-in-plain-sight.html	Clinton’s Bold Vision, Hidden in Plain Sight?	2401
-0.00130272396874	-0.000760212247425	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/17/opinion/merrick-garland-for-the-supreme-court.html	Merrick Garland for the Supreme Court	1465
0.00126788402792	0.00166906217204	Courts and law	Jesse Wegman	http://www.nytimes.com/2016/03/16/opinion/a-federal-judges-new-model-for-forgiveness.html	A Federal Judge’s New Model for Forgiveness	793
-0.000690937598616	-0.00021626073274	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/03/16/opinion/whats-next-for-both-parties.html	What’s Next for Both Parties	474
0.000190082327535	0.00143081705286	Elections	Juliana Barbassa	http://www.nytimes.com/2016/03/16/opinion/why-brazils-corruption-scandal-is-a-sign-of-progress.html	Why Brazil’s Corruption Scandal Is a Sign of Progress	990
0.00160355713006	-0.00103335308624	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/15/opinion/putins-syria-surprise.html	Putin’s Syria Surprise	73
0.00182217691272	0.00206208821593	Health care	The Editorial Board	http://www.nytimes.com/2016/03/15/opinion/congress-should-allocate-money-to-fight-zika.html	Congress Should Allocate Money to Fight Zika	106
0.000616799076601	0.00146685879431	Foreign policy	Nils Muiznieks	http://www.nytimes.com/2016/03/15/opinion/stop-your-backsliding-europe.html	Stop Your Backsliding, Europe	212
0.00111468719426	0.0011551872422	Government	Roger Cohen	http://www.nytimes.com/2016/03/15/opinion/the-trump-berlusconi-syndrome.html	The Trump-Berlusconi Syndrome	3809
0.000921203202769	-0.000952715397051	Government	Ivan Krastev	http://www.nytimes.com/2016/03/14/opinion/international/walesa-gorbachev-and-freedoms-end.html	Walesa, Gorbachev and Freedom's End	281
0.000219183036097	-0.00112557720507	Domestic politics	Paul Krugman	http://www.nytimes.com/2016/03/14/opinion/trump-is-no-accident.html	Trump Is No Accident	6818
0.000811447789058	-0.000373483719315	Economy	The Editorial Board	http://www.nytimes.com/2016/03/14/opinion/jobs-for-the-young-in-poor-neighborhoods.html	Jobs for the Young in Poor Neighborhoods	206
0.000684034060573	-0.000591584956031	Foreign policy	Nicholas Kristof	http://www.nytimes.com/2016/03/13/opinion/sunday/where-the-soldiers-are-scarier-than-the-crocodiles.html	South Sudan: Where the Soldiers Are Scarier Than the Crocodiles	5662
7.7979384248e-05	-0.00146559105813	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/03/13/opinion/sunday/the-bernie-sanders-revolution.html	The Bernie Sanders Revolution	3372
-0.00155297254809	-0.00180933987135	Banks and finance	The Editorial Board	http://www.nytimes.com/2016/03/13/opinion/sunday/congress-needs-to-throw-puerto-rico-a-lifeline.html	Congress Needs to Throw Puerto Rico a Lifeline	444
-0.00100129316073	8.87404745467e-05	Elections	Ross Douthat	http://www.nytimes.com/2016/03/13/opinion/sunday/the-party-still-decides.html	The Party Still Decides	3072
0.000883773989162	-0.00299751667859	Government	Alec Luhn	http://www.nytimes.com/2016/03/13/opinion/sunday/stalinist-nostalgia-in-vladimir-putins-russia.html	Stalin, Russia’s New Hero	1061
-0.00146753892281	0.00186193652158	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/12/opinion/when-the-college-degree-is-useless-and-the-debt-is-due.html	When the College Degree Is Useless and the Debt Is Due	206
-0.00042333562455	-0.000660359675338	New York	The Editorial Board	http://www.nytimes.com/2016/03/12/opinion/saving-a-mixed-income-new-york.html	Saving a Mixed-Income New York	235
-0.00282223432547	-5.08802256011e-05	Banks and finance	Heidi Cullen	http://www.nytimes.com/2016/03/11/opinion/what-weather-is-the-fault-of-climate-change.html	What Weather Is the Fault of Climate Change?	1029
-0.00262562866792	0.00347984911494	Courts and law	David Cole	http://www.nytimes.com/2016/03/11/opinion/what-liberals-can-learn-from-the-nra.html	What Liberals Can Learn From the N.R.A.	792
0.00289338611176	-0.000283002089423	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/11/opinion/boko-haram-and-mass-starvation.html	Boko Haram and Mass Starvation	102
0.00203623473644	0.00316860133251	Health care	The Editorial Board	http://www.nytimes.com/2016/03/11/opinion/another-doping-scandal.html	Another Doping Scandal	21
-0.000857512376588	-0.00262693215766	Banks and finance	Steven Rattner	http://www.nytimes.com/2016/03/10/opinion/who-gets-the-blame-for-the-slowing-economy.html	Who Gets the Blame for the Slowing Economy?	466
-0.000621261104554	0.0020112837597	Health care	The Editorial Board	http://www.nytimes.com/2016/03/10/opinion/how-to-reduce-medicare-drug-costs.html	How to Reduce Medicare Drug Costs	82
-1.05632927953e-05	0.000796431811484	Government	Sylvie Kauffmann	http://www.nytimes.com/2016/03/10/opinion/europes-illiberal-democracies.html	Europe’s Illiberal Democracies	306
-0.00195270742866	-0.0030263103295	Economy	The Editorial Board	http://www.nytimes.com/2016/03/09/opinion/the-warning-in-wall-street-paydays.html	The Warning in Wall Street Paydays	107
-0.00193166713716	0.000170168858876	Domestic politics	Thomas Edsall	http://www.nytimes.com/2016/03/09/opinion/campaign-stops/donald-trump-the-winning-wild-card.html	Donald Trump, the Winning Wild Card	349
-0.00145100021093	0.00119493591204	Elections	Matthew D'Ancona	http://www.nytimes.com/2016/03/09/opinion/camerons-moment-of-truth.html	Cameron’s Moment of Truth	60
0.000534358894541	-8.00556085629e-05	Government	Sevgi Akarcesme	http://www.nytimes.com/2016/03/09/opinion/recep-tayyip-erdogans-despotic-zeal.html	Recep Tayyip Erdogan’s Despotic Zeal	637
0.00124450618356	0.000719913172668	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/08/opinion/migrant-children-deserve-a-voice-in-court.html	Migrant Children Deserve a Voice in Court	958
-5.80004084141e-05	0.000162971822822	Health care	The Editorial Board	http://www.nytimes.com/2016/03/08/opinion/reducing-drug-waste-could-save-billions-of-dollars.html	Reducing Drug Waste Could Save Billions of Dollars	96
-0.00114360243714	-0.00206221372088	Domestic politics	Andrew Levison	http://www.nytimes.com/2016/03/08/opinion/campaign-stops/will-trump-send-working-class-whites-to-the-democrats.html	Will Trump Send Working-Class Whites to the Democrats?	362
0.000478883633597	0.000514765241052	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/08/opinion/democracys-disintegration-in-turkey.html	Democracy’s Disintegration in Turkey	1012
-0.00174070126587	0.00206584692914	Banks and finance	Paul Krugman	http://www.nytimes.com/2016/03/07/opinion/when-fallacies-collide.html	When Fallacies Collide	990
-0.00148530114248	-0.00070682483389	Government	Charles Blow	http://www.nytimes.com/2016/03/07/opinion/the-end-of-american-idealism.html	The End of American Idealism	2679
-0.00196725573126	-0.00169234567296	Government	Ernesto LondoñO	http://www.nytimes.com/2016/03/07/opinion/pushing-the-boundaries-of-free-speech-in-cuba.html	Pushing the Boundaries of Free Speech in Cuba	180
-0.00171744377754	-0.00145982052943	Government	Laura Secor	http://www.nytimes.com/2016/03/05/opinion/how-irans-reformistsfound-their-center.html	How Iran’s Reformists Found Their Center	175
0.000340662347943	-0.00242402082298	Banks and finance	Emily Benfer	http://www.nytimes.com/2016/03/05/opinion/blame-hud-for-americas-lead-epidemic.html	Blame HUD for America’s Lead Epidemic	396
0.00368286584229	0.000510783971557	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/03/05/opinion/syrias-shaky-respite.html	Syria’s Shaky Respite	55
-0.000785994022819	0.000872451223981	Elections	Roger Cohen	http://www.nytimes.com/2016/03/04/opinion/boris-johnson-britain-europe-brexit.html	Britain Needs Europe	145
0.000104010109418	0.000628143420291	Police and crime	Debora Silberman	http://www.nytimes.com/2016/03/04/opinion/five-black-teenagers-innocent-face-a-lifetime-of-guilt.html	Five Black Teenagers, Innocent, Face a Lifetime of Guilt	1155
0.000483048111085	0.00157552247623	Elections	Tahmima Anam	http://www.nytimes.com/2016/03/04/opinion/my-father-the-editor-under-fire.html	My Father, the Editor, Under Fire	778
-0.00163884897832	0.000271091507368	Elections	The Editorial Board	http://www.nytimes.com/2016/03/03/opinion/the-push-to-oust-maduro.html	The Push to Oust Maduro	176
0.000232475973	0.00174037332197	Health care	Sandeep Jauhar	http://www.nytimes.com/2016/03/03/opinion/bring-back-the-autopsy.html	Bring Back the Autopsy	529
0.0011962067057	0.00196815005901	Economy	Bryce Covert	http://www.nytimes.com/2016/03/03/opinion/campaign-stops/whose-american-dream-flies.html	Whose American Dream Flies?	101
0.000479560062729	0.00089952973951	Government	Aman Sethi	http://www.nytimes.com/2016/03/02/opinion/indias-water-wars.html	India's Water Wars	244
-0.0019651240901	0.00221993532218	Police and crime	Chuck Wexler	http://www.nytimes.com/2016/03/02/opinion/making-policing-safer-for-everyone.html	Making Policing Safer for Everyone	306
-5.80113873538e-05	-0.00202312830377	Domestic politics	Suzy Khimm	http://www.nytimes.com/2016/03/02/opinion/campaign-stops/can-the-sanders-movement-go-local.html	C­an the Sanders Movement Go Local?	737
-0.00110756048433	-0.0017072390384	Economy	Thomas Edsall	http://www.nytimes.com/2016/03/02/opinion/campaign-stops/why-trump-now.html	Why Trump Now?	3373
1.32883915408e-05	0.000471642557021	Government	Azadeh Moaveni	http://www.nytimes.com/2016/03/01/opinion/once-i-saw-light-in-iran-now-its-mostly-shadows.html	Once I Saw Light in Iran. Now It’s Mostly Shadows.	394
-0.00287854470161	0.00237634726218	Elections	Hans Noel	http://www.nytimes.com/2016/03/01/opinion/campaign-stops/why-cant-the-gop-stop-trump.html	Why Can’t the G.O.P. Stop Trump?	371
-0.00197297329129	0.00112905843154	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/03/01/opinion/big-donor-money-has-not-worked-in-the-2016-campaign-yet.html	Big-Donor Money Has Not Worked in the 2016 Campaign. Yet.	169
0.00104617716385	-6.32255463894e-05	Courts and law	The Editorial Board	http://www.nytimes.com/2016/03/01/opinion/should-a-judge-rule-on-his-own-case.html	Should a Judge Rule on His Own Case?	189
-0.00229388625581	0.00140209376432	Health care	The Editorial Board	http://www.nytimes.com/2016/02/29/opinion/hivs-toll-on-black-and-latino-men.html	H.I.V.’s Toll on Black and Latino Men	239
0.00164261802616	0.000248694868482	Foreign policy	Nicholas Kristof	http://www.nytimes.com/2016/02/28/opinion/sunday/the-killing-field.html	The Killing Field	1901
8.96086706055e-05	-0.00183179804978	Courts and law	Linda Greenhouse	http://www.nytimes.com/2016/02/28/opinion/sunday/why-courts-shouldnt-ignore-the-facts-about-abortion-rights.html	Why Courts Shouldn’t Ignore the Facts About Abortion Rights	602
0.000858988151374	-0.000235367978875	Domestic politics	Ross Douthat	http://www.nytimes.com/2016/02/28/opinion/sunday/from-obama-to-trump.html	From Obama to Trump	1441
0.000354344773497	-0.00212086128114	Courts and law	The Editorial Board	http://www.nytimes.com/2016/02/28/opinion/sunday/showdown-on-abortion-at-the-supreme-court.html	Showdown on Abortion at the Supreme Court	1016
-0.00409901468257	-0.00436386939948	Banks and finance	The Editorial Board	http://www.nytimes.com/2016/02/27/opinion/a-better-way-to-control-the-banks.html	A Better Way to Control the Banks 	300
-0.000277625745641	-0.00355602238274	Elections	The Editorial Board	http://www.nytimes.com/2016/02/26/opinion/irans-hard-liners-cling-to-the-past.html	Iran’s Hard-Liners Cling to the Past	41
0.00400288557358	0.000818505730733	Health care	The Editorial Board	http://www.nytimes.com/2016/02/26/opinion/helping-women-in-africa-avoid-hiv.html	Helping Women in Africa Avoid H.I.V.	234
0.00412608025584	0.0004628172077	Foreign policy	Michael Cruickshank	http://www.nytimes.com/2016/02/26/opinion/a-kurdish-convergence-in-syria.html	A Kurdish Convergence in Syria	335
-0.00322294642035	-7.3335340925e-05	Elections	Nicholas Kristof	http://www.nytimes.com/2016/02/25/opinion/the-party-of-no-way.html	The Party of ‘No Way!’	2298
-0.000180458503605	-0.00131630018433	Health care	The Editorial Board	http://www.nytimes.com/2016/02/25/opinion/governors-unite-in-the-war-against-opioids.html	Governors Unite in the War Against Opioids	229
-0.00156851664626	-0.000472206065992	Domestic politics	Thomas Edsall	http://www.nytimes.com/2016/02/24/opinion/campaign-stops/the-trump-sanders-fantasy.html	The Trump-Sanders Fantasy	709
-0.00315476198188	0.00095259697747	Police and crime	The Editorial Board	http://www.nytimes.com/2016/02/24/opinion/imagining-a-rikers-island-with-no-jail.html	Imagining a Rikers Island With No Jail	628
0.00441499003573	0.000343682922805	Foreign policy	The Editorial Board	http://www.nytimes.com/2016/02/24/opinion/how-turkey-misreads-the-kurds.html	How Turkey Misreads the Kurds	548
0.000693954767176	-0.00154466932363	Domestic politics	Jacob Weisberg	http://www.nytimes.com/2016/02/24/opinion/what-todays-republicans-dont-get-about-reagan.html	What Today’s Republicans Don’t Get About Reagan	6540
0.000958917652656	-0.00119893265346	Domestic politics	Frank Bruni	http://www.nytimes.com/2016/02/24/opinion/the-devil-in-ted-cruz.html	The Devil in Ted Cruz	2087
0.00100629574126	-0.000601803529676	Domestic politics	Luigi Zingales	http://www.nytimes.com/2016/02/23/opinion/campaign-stops/donald-trump-crony-capitalist.html	Donald Trump, Crony Capitalist	795
-0.000612860672482	0.00170183082438	Police and crime	The Editorial Board	http://www.nytimes.com/2016/02/23/opinion/the-supreme-court-and-police-searches.html	The Supreme Court and Police Searches	137
-6.41590297197e-05	-0.000435740361861	Economy	Andrew Cherlin	http://www.nytimes.com/2016/02/22/opinion/why-are-white-death-rates-rising.html	Why Are White Death Rates Rising?	1764
-0.000765291285731	-0.00125998410225	New York	The Editorial Board	http://www.nytimes.com/2016/02/22/opinion/housing-solutions-for-new-york-city-deep-in-the-weeds.html	Housing Solutions for New York City, Deep in the Weeds	69
-0.000499359116309	-0.00230285090922	Domestic politics	Charles Blow	http://www.nytimes.com/2016/02/22/opinion/bernie-sanders-hits-a-roadblock.html	Bernie Sanders Hits a Roadblock	1295
-0.00309028727739	-0.00053452623973	Domestic politics	The Editorial Board	http://www.nytimes.com/2016/02/22/opinion/young-voters-motivated-again.html	Young Voters, Motivated Again	675
0.00261290796508	-0.00131778128783	Foreign policy	Jonathan Savage	http://www.nytimes.com/2016/02/22/opinion/international/when-peacekeepers-come-home.html	When Peacekeepers Come Home	73
-0.000506203058306	-6.43280016443e-05	Economy	The Editorial Board	http://www.nytimes.com/2016/02/21/opinion/sunday/the-crisis-of-minority-unemployment.html	The Crisis of Minority Unemployment	1140
-0.0037910801772	-0.00178265838019	Government	The Editorial Board	http://www.nytimes.com/2016/02/21/opinion/sunday/gov-walker-resumes-his-war-on-workers.html	Gov. Walker Resumes His War on Workers	4485
0.000856400153073	-8.8362595282e-05	Health care	Kasia Lipska	http://www.nytimes.com/2016/02/21/opinion/sunday/break-up-the-insulin-racket.html	Break Up the Insulin Racket	5892
0.000634759881793	0.000676457889056	Elections	The Editorial Board	http://www.nytimes.com/2016/02/20/opinion/three-terms-is-enough-for-morales.html	Three Terms Is Enough for Morales	766
0.00214428530268	-0.00439468819027	Domestic politics	Brent Staples	http://www.nytimes.com/2016/02/20/opinion/south-carolinas-legacy-exploited-by-trump.html	South Carolina’s Legacy, Exploited by Trump	744
0.00102151569993	0.00153003257133	Courts and law	Derwyn Bunton	http://www.nytimes.com/2016/02/19/opinion/when-the-public-defender-says-i-cant-help.html	When the Public Defender Says, ‘I Can’t Help’	2246
-0.00146073572967	0.000805416435542	Economy	Brittany Bronson	http://www.nytimes.com/2016/02/19/opinion/campaign-stops/how-bernie-sanders-plays-in-vegas.html	How Bernie Sanders Plays in Vegas	262
-0.00154651418163	0.00230317371334	Economy	Paul Krugman	http://www.nytimes.com/2016/02/19/opinion/varieties-of-voodoo.html	Varieties of Voodoo	5265
0.00750650571997	-0.00237638998764	Government	The Editorial Board	http://www.nytimes.com/2016/02/19/opinion/an-american-president-in-cuba.html	An American President in Cuba	554
-0.00172388856548	0.00178555989203	Domestic politics	Sarah Klein	http://www.nytimes.com/2016/02/18/opinion/how-to-win-an-election.html	How to Win an Election	642
5.24689118979e-05	-0.000311724931295	Economy	Nicholas Kristof	http://www.nytimes.com/2016/02/18/opinion/americas-stacked-deck.html	America’s Stacked Deck	3388
4.31430557165e-05	-0.00200791713625	Courts and law	The Editorial Board	http://www.nytimes.com/2016/02/18/opinion/racial-gerrymandering-in-north-carolina.html	Racial Gerrymandering in North Carolina	1444
0.000431771779432	-0.00124855588016	Domestic politics	Ross Douthat	http://www.nytimes.com/2016/02/18/opinion/campaign-stops/how-to-break-a-party.html	How to Break a Party	345
-0.00168415264373	-0.000509256460367	Police and crime	The Editorial Board	http://www.nytimes.com/2016/02/17/opinion/a-tale-of-horror-at-the-united-nations.html	A Tale of Horror at the United Nations	225
0.00266233961365	1.72666103622e-05	Foreign policy	Witold Waszczykowski	http://www.nytimes.com/2016/02/16/opinion/why-poland-needs-american-support.html	Why Poland Needs American Support	343
-0.00155980145423	0.0017365966891	Police and crime	Thierry Cruvellier	http://www.nytimes.com/2016/02/16/opinion/the-landmark-trial-of-hissene-habre.html	The Trial of Hissène Habré	154
-0.00227465691201	-0.000552409703174	Police and crime	The Editorial Board	http://www.nytimes.com/2016/02/16/opinion/a-college-education-for-prisoners.html	A College Education for Prisoners	1801
-0.00495004384054	-0.000559208487426	Elections	Timothy Huebner	http://www.nytimes.com/2016/02/16/opinion/in-election-years-a-history-of-confirming-court-nominees.html	In Election Years, a History of Confirming Court Nominees	4001
-0.00197383137483	-0.000971535574118	Domestic politics	Emma Roller	http://www.nytimes.com/2016/02/16/opinion/campaign-stops/let-ohio-vote-first.html	Let Ohio Vote First	289
0.00154632147117	-0.00129049490994	Government	Alexander Main	http://www.nytimes.com/2016/02/16/opinion/an-anti-corruption-charade-in-honduras.html	An Anti-Corruption Charade in Honduras	2130
-0.000951426918697	0.00268173872697	Elections	Mark Seddon	http://www.nytimes.com/2016/02/15/opinion/why-angela-merkel-could-lead-the-un.html	Why Angela Merkel Could Lead the U.N.	523
-0.00236725899878	-3.8677489563e-05	New York	David Kirp	http://www.nytimes.com/2016/02/14/opinion/sunday/how-new-york-made-pre-k-a-success.html	How New York Made Pre-K a Success	920
0.00158247067963	-0.000520921579101	Health care	Nicholas Kristof	http://www.nytimes.com/2016/02/14/opinion/sunday/are-you-a-toxic-waste-disposal-site.html	Are You a Toxic Waste Disposal Site?	2398
-0.00151706597761	0.00151197405176	Economy	Ross Douthat	http://www.nytimes.com/2016/02/14/opinion/sunday/the-orphaned-90s.html	The Orphaned ’90s	141
-0.00320077062394	0.00282886858815	Courts and law	Ross Douthat	http://www.nytimes.com/2016/02/13/opinion/antonin-scalia-conservative-legal-giant.html	Antonin Scalia, Conservative Legal Giant	1199
0.00136559046103	0.000912108197896	Police and crime	The Editorial Board	http://www.nytimes.com/2016/02/13/opinion/prisoners-exonerated-prosecutors-exposed.html	Prisoners Exonerated, Prosecutors Exposed	2940
